Date,High,Low,Open,Close,Volume,Adj Close
2020-03-31,179.5800018310547,171.9199981689453,178.49000549316406,173.22000122070312,1613600,173.22000122070312
2020-04-01,167.3800048828125,160.5500030517578,165.44000244140625,162.69000244140625,1114200,162.69000244140625
2020-04-02,167.2899932861328,158.88999938964844,160.25,165.19000244140625,1437300,165.19000244140625
2020-04-03,167.5,162.19000244140625,163.25999450683594,164.22999572753906,1007900,164.22999572753906
2020-04-06,180.60000610351562,168.27999877929688,169.0,179.49000549316406,1343000,179.49000549316406
2020-04-07,195.3300018310547,185.35000610351562,190.77999877929688,185.89999389648438,1611100,185.89999389648438
2020-04-08,193.97000122070312,185.50999450683594,188.47999572753906,192.41000366210938,942900,192.41000366210938
2020-04-09,207.14999389648438,197.50999450683594,197.94000244140625,198.74000549316406,934400,198.74000549316406
2020-04-13,198.85000610351562,191.4600067138672,198.75,195.0800018310547,761500,195.0800018310547
2020-04-14,203.9499969482422,198.63999938964844,200.66000366210938,201.6999969482422,845000,201.6999969482422
2020-04-15,197.00999450683594,186.11000061035156,196.75999450683594,187.07000732421875,915200,187.07000732421875
2020-04-16,191.1300048828125,186.49000549316406,189.32000732421875,190.63999938964844,763300,190.63999938964844
2020-04-17,204.75,196.61000061035156,198.99000549316406,204.16000366210938,812000,204.16000366210938
2020-04-20,202.5500030517578,193.2100067138672,200.02000427246094,193.91000366210938,775100,193.91000366210938
2020-04-21,191.88999938964844,187.97999572753906,189.85000610351562,190.5,698400,190.5
2020-04-22,198.8000030517578,192.8000030517578,193.60000610351562,197.44000244140625,669200,197.44000244140625
2020-04-23,203.55999755859375,198.16000366210938,198.16000366210938,199.4199981689453,955800,199.4199981689453
2020-04-24,202.6699981689453,198.27000427246094,201.27999877929688,200.17999267578125,760900,200.17999267578125
2020-04-27,213.05999755859375,200.0,201.67999267578125,212.47000122070312,649500,212.47000122070312
2020-04-28,223.1999969482422,214.41000366210938,219.27999877929688,218.1699981689453,1216400,218.1699981689453
2020-04-29,232.10000610351562,221.27000427246094,223.10000610351562,230.9499969482422,997000,230.9499969482422
2020-04-30,228.25999450683594,221.00999450683594,228.0,221.8300018310547,827000,221.8300018310547
2020-05-01,218.14999389648438,210.97000122070312,216.97999572753906,211.80999755859375,806700,211.80999755859375
2020-05-04,210.22999572753906,206.3800048828125,209.3000030517578,209.63999938964844,706800,209.63999938964844
2020-05-05,214.88999938964844,210.35000610351562,211.60000610351562,210.74000549316406,525300,210.74000549316406
2020-05-06,212.69000244140625,208.14999389648438,212.0,210.1699981689453,497000,210.1699981689453
2020-05-07,216.63999938964844,211.3300018310547,212.6699981689453,213.39999389648438,401500,213.39999389648438
2020-05-08,219.0,214.1199951171875,216.0500030517578,218.2100067138672,374900,218.2100067138672
2020-05-11,216.75999450683594,213.0500030517578,215.77000427246094,214.3800048828125,445700,214.3800048828125
2020-05-12,216.11000061035156,205.7100067138672,215.0,205.75,750200,205.75
2020-05-13,203.47999572753906,197.13999938964844,202.1999969482422,199.47000122070312,1359800,199.47000122070312
2020-05-14,229.24000549316406,204.24000549316406,204.91000366210938,228.7100067138672,2393100,228.7100067138672
2020-05-15,230.66000366210938,222.8800048828125,225.85000610351562,227.4199981689453,1459800,227.4199981689453
2020-05-18,239.42999267578125,232.1300048828125,232.1300048828125,236.42999267578125,999200,236.42999267578125
2020-05-19,244.36000061035156,236.02999877929688,237.41000366210938,238.97999572753906,1054300,238.97999572753906
2020-05-20,243.47999572753906,238.75999450683594,240.60000610351562,240.52999877929688,952500,240.52999877929688
2020-05-21,245.72000122070312,240.80999755859375,241.58999633789062,242.55999755859375,546500,242.55999755859375
2020-05-22,242.1300048828125,239.67999267578125,241.57000732421875,240.64999389648438,436300,240.64999389648438
2020-05-26,254.99000549316406,247.14999389648438,249.1199951171875,252.72999572753906,854400,252.72999572753906
2020-05-27,256.9599914550781,247.3300018310547,254.9499969482422,251.5800018310547,750300,251.5800018310547
2020-05-28,254.63999938964844,250.0800018310547,252.07000732421875,251.72000122070312,483500,251.72000122070312
2020-05-29,251.5,243.08999633789062,251.5,247.9600067138672,1246600,247.9600067138672
2020-06-01,252.1699981689453,247.11000061035156,248.5,250.94000244140625,481400,250.94000244140625
2020-06-02,255.35000610351562,249.4499969482422,251.4600067138672,255.0,877100,255.0
2020-06-03,271.8999938964844,256.6300048828125,258.9100036621094,270.80999755859375,732700,270.80999755859375
2020-06-04,270.7300109863281,266.1300048828125,268.4800109863281,269.2099914550781,526600,269.2099914550781
2020-06-05,286.6099853515625,275.95001220703125,276.1300048828125,286.5,1048300,286.5
2020-06-08,292.1099853515625,285.3500061035156,289.9800109863281,291.510009765625,755300,291.510009765625
2020-06-09,286.9100036621094,281.80999755859375,285.8699951171875,282.9100036621094,612000,282.9100036621094
2020-06-10,283.7699890136719,275.05999755859375,283.7699890136719,278.17999267578125,605900,278.17999267578125
2020-06-11,271.70001220703125,261.8999938964844,266.67999267578125,264.0,886400,264.0
2020-06-12,272.9700012207031,260.4599914550781,271.3999938964844,266.20001220703125,564300,266.20001220703125
2020-06-15,267.5799865722656,257.3299865722656,258.6000061035156,266.5299987792969,575500,266.5299987792969
2020-06-16,278.92999267578125,269.6700134277344,278.92999267578125,273.6300048828125,452200,273.6300048828125
2020-06-17,276.3999938964844,271.44000244140625,272.9700012207031,273.2799987792969,368300,273.2799987792969
2020-06-18,277.2099914550781,270.4700012207031,271.2900085449219,275.80999755859375,402600,275.80999755859375
2020-06-19,282.5400085449219,269.42999267578125,280.6700134277344,270.1600036621094,973300,270.1600036621094
2020-06-22,271.04998779296875,265.17999267578125,266.75,270.05999755859375,602400,270.05999755859375
2020-06-23,274.6400146484375,270.25,272.75,272.54998779296875,405200,272.54998779296875
2020-06-24,271.010009765625,258.739990234375,269.0400085449219,261.6300048828125,650500,261.6300048828125
2020-06-25,263.3999938964844,258.8699951171875,260.2900085449219,262.57000732421875,489800,262.57000732421875
2020-06-26,263.7699890136719,254.07000732421875,263.7699890136719,256.5,1052300,256.5
2020-06-29,263.8399963378906,255.3699951171875,257.95001220703125,263.6099853515625,437500,263.6099853515625
2020-06-30,267.8299865722656,260.010009765625,261.6000061035156,266.3599853515625,685300,266.3599853515625
2020-07-01,272.0299987792969,266.19000244140625,271.7099914550781,267.9700012207031,659900,267.9700012207031
2020-07-02,276.489990234375,270.17999267578125,271.32000732421875,270.6499938964844,454700,270.6499938964844
2020-07-06,277.0,272.6499938964844,275.4100036621094,273.6300048828125,484700,273.6300048828125
2020-07-07,272.9200134277344,269.0799865722656,270.8800048828125,269.9800109863281,442200,269.9800109863281
2020-07-08,272.0,268.0799865722656,268.489990234375,271.30999755859375,404800,271.30999755859375
2020-07-09,270.739990234375,261.7900085449219,269.3699951171875,266.1400146484375,434100,266.1400146484375
2020-07-10,268.1400146484375,263.7200012207031,263.92999267578125,266.8800048828125,280500,266.8800048828125
2020-07-13,272.6099853515625,265.5199890136719,269.80999755859375,266.3599853515625,540700,266.3599853515625
2020-07-14,270.79998779296875,261.6499938964844,262.5199890136719,270.29998779296875,345700,270.29998779296875
2020-07-15,279.2099914550781,271.2699890136719,271.3399963378906,278.3999938964844,413400,278.3999938964844
2020-07-16,278.75,274.54998779296875,277.3500061035156,277.45001220703125,452800,277.45001220703125
2020-07-17,280.6199951171875,275.0,279.94000244140625,280.05999755859375,290800,280.05999755859375
2020-07-20,280.7799987792969,276.7099914550781,279.9100036621094,277.82000732421875,417000,277.82000732421875
2020-07-21,285.8900146484375,280.5299987792969,283.1600036621094,284.0799865722656,354100,284.0799865722656
2020-07-22,290.0,283.8299865722656,284.75,289.3599853515625,506100,289.3599853515625
2020-07-23,311.0199890136719,282.69000244140625,284.989990234375,303.010009765625,1066200,303.010009765625
2020-07-24,307.0899963378906,295.489990234375,303.8699951171875,302.6000061035156,731200,302.6000061035156
2020-07-27,303.79998779296875,296.79998779296875,302.6300048828125,298.2799987792969,546900,298.2799987792969
2020-07-28,299.5400085449219,293.32000732421875,298.7900085449219,293.55999755859375,508200,293.55999755859375
2020-07-29,306.57000732421875,295.8399963378906,297.2200012207031,305.79998779296875,648300,305.79998779296875
2020-07-30,303.8900146484375,295.5199890136719,301.45001220703125,301.80999755859375,570100,301.80999755859375
2020-07-31,302.1600036621094,296.9800109863281,301.6499938964844,301.8699951171875,736600,301.8699951171875
2020-08-03,303.1199951171875,298.3500061035156,301.7200012207031,298.739990234375,543800,298.739990234375
2020-08-04,304.0,297.04998779296875,298.6300048828125,301.6400146484375,598500,301.6400146484375
2020-08-05,305.989990234375,297.4800109863281,304.7099914550781,299.9700012207031,409900,299.9700012207031
2020-08-06,303.510009765625,298.0199890136719,299.7300109863281,303.0299987792969,358300,303.0299987792969
2020-08-07,310.3800048828125,300.0,302.6700134277344,310.010009765625,441600,310.010009765625
2020-08-10,316.5199890136719,309.6099853515625,310.45001220703125,316.3999938964844,542200,316.3999938964844
2020-08-11,324.3900146484375,316.5799865722656,320.3500061035156,318.3299865722656,668500,318.3299865722656
2020-08-12,324.3599853515625,319.2099914550781,319.2099914550781,319.8900146484375,344200,319.8900146484375
2020-08-13,321.239990234375,317.45001220703125,317.7099914550781,318.9800109863281,253800,318.9800109863281
2020-08-14,321.2900085449219,314.9700012207031,316.7699890136719,316.44000244140625,378000,316.44000244140625
2020-08-17,321.4800109863281,317.8500061035156,318.4599914550781,320.989990234375,360200,320.989990234375
2020-08-18,322.1499938964844,318.260009765625,321.010009765625,318.7699890136719,268700,318.7699890136719
2020-08-19,321.0,317.2699890136719,320.8399963378906,318.5,205100,318.5
2020-08-20,321.80999755859375,315.30999755859375,315.30999755859375,320.0299987792969,220500,320.0299987792969
2020-08-21,320.9800109863281,316.510009765625,318.9100036621094,320.3900146484375,400400,320.3900146484375
2020-08-24,325.8699951171875,322.0199890136719,323.8299865722656,325.3599853515625,254700,325.3599853515625
2020-08-25,327.760009765625,323.489990234375,327.57000732421875,324.7300109863281,293300,324.7300109863281
2020-08-26,327.6700134277344,322.1600036621094,324.0,325.95001220703125,238600,325.95001220703125
2020-08-27,331.8699951171875,326.9599914550781,327.8800048828125,328.7799987792969,270000,328.7799987792969
2020-08-28,334.6000061035156,328.70001220703125,328.70001220703125,333.8800048828125,345600,333.8800048828125
2020-08-31,334.7099914550781,330.80999755859375,333.25,333.239990234375,359300,333.239990234375
2020-09-01,336.8999938964844,330.04998779296875,332.4100036621094,335.30999755859375,329500,335.30999755859375
2020-09-02,343.3699951171875,335.1300048828125,337.54998779296875,342.3800048828125,324300,342.3800048828125
2020-09-03,344.9700012207031,326.80999755859375,344.2300109863281,330.70001220703125,534100,330.70001220703125
2020-09-04,334.0899963378906,325.4700012207031,332.2699890136719,331.1099853515625,604300,331.1099853515625
2020-09-08,328.8800048828125,317.8900146484375,328.8800048828125,318.7799987792969,641400,318.7799987792969
2020-09-09,328.05999755859375,319.1499938964844,321.79998779296875,325.92999267578125,490900,325.92999267578125
2020-09-10,325.94000244140625,314.8299865722656,325.8399963378906,317.4800109863281,464100,317.4800109863281
2020-09-11,323.8299865722656,317.19000244140625,318.17999267578125,320.95001220703125,307800,320.95001220703125
